textbox14,textbox79,textbox83,textbox81,textbox48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Quarter 4 (10/01/2019-12/31/2019), Quarter 3 (07/01/2019-09/30/2019), Quarter 2 (04/01/2019-06/30/2019), Quarter 1 (01/01/2019-03/31/2019)",All,All,All,2/15/2026 4:05:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
textbox7,POLICY_TYPE_NM,PIF_TOT,CAN_TOT,NONR_TOT,CHURR_TOT,NRHURR_TOT,NEW_TOT,textbox1,textbox3,PREM_TOT,textbox4,textbox5,textbox6,PEXW_TOT,textbox9,textbox10,CLAIMS_OPENED_TOT,CLAIMS_CLOSED_TOT,CLAIMS_PENDING_TOT,CLAIMS_ADR_TOT,CLAIMS_MED_TOT,CLAIMS_ARB_TOT,CLAIMS_APP_TOT,CLAIMS_SINK_TOT,CLAIMS_SETTL_TOT,CLAIMS_OTH_TOT,SumLawsuitsClosedTot,SumLawsuitsClosedCon,SumLawsuitsOpenBegin,SumLawsuitsOpenEnd,SumLawsuitsOpenTot,textbox63,textbox64,textbox65,textbox66,textbox67,textbox68,textbox69,textbox70,textbox71,textbox72,textbox73,textbox74,textbox75,textbox76,textbox77,CLAIMS_OPENED_TOT1,CLAIMS_CLOSED_TOT1,CLAIMS_PENDING_TOT1,CLAIMS_ADR_TOT1,CLAIMS_MED_TOT1,CLAIMS_ARB_TOT1,CLAIMS_APP_TOT1,CLAIMS_SINK_TOT1,CLAIMS_SETTL_TOT1,CLAIMS_OTH_TOT1,Textbox104,Textbox158,Textbox151,Textbox140,Textbox122
Period Ending  12/31/2019,Commercial Residential - (Apartment Buildings) - WIND ONLY,939,39,11,0,0,4,0,858096688,7036468,939,0,7036468,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,4287361,211889,37819,0,291,330526,211937,1401781157978,7202247926,4075424,117085329282,6907848184,294399741,29832,29465,0,0,0,0,0,0,0,0,0,0,,,,,
Period Ending  12/31/2019,Commercial Residential - (Condo Associations Only) - WIND ONLY,1522,29,12,0,0,16,0,4721302572,23831221,1522,0,23831221,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,4287361,211889,37819,0,291,330526,211937,1401781157978,7202247926,4075424,117085329282,6907848184,294399741,29832,29465,0,0,0,0,0,0,0,0,0,0,,,,,
Period Ending  12/31/2019,Commercial Residential - (Homeowners Association) - WIND ONLY,186,1,3,0,0,1,0,405585736,2080546,186,0,2080546,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,4287361,211889,37819,0,291,330526,211937,1401781157978,7202247926,4075424,117085329282,6907848184,294399741,29832,29465,0,0,0,0,0,0,0,0,0,0,,,,,
Period Ending  12/31/2019,Commercial Residential - Allied Lines (Condo Associations Only),885,0,8,0,0,91,0,6069139548,188424654,885,0,188424654,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,4287361,211889,37819,0,291,330526,211937,1401781157978,7202247926,4075424,117085329282,6907848184,294399741,29832,29465,0,0,0,0,0,0,0,0,0,0,,,,,
Period Ending  12/31/2019,Commercial Residential - Allied Lines (Excl Condo Associations),172,6,1,0,0,2,1,283362146,1747341,171,202874,1746933,408,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,4287361,211889,37819,0,291,330526,211937,1401781157978,7202247926,4075424,117085329282,6907848184,294399741,29832,29465,0,0,0,0,0,0,0,0,0,0,,,,,
Period Ending  12/31/2019,Commercial Residential - CMP (Condo Associations Only),1436,60,24,0,0,127,483,20764664623,86445555,953,2137156859,83554552,2891003,24,19,0,0,0,0,0,0,0,0,0,0,,,,,,4287361,211889,37819,0,291,330526,211937,1401781157978,7202247926,4075424,117085329282,6907848184,294399741,29832,29465,0,0,0,0,0,0,0,0,0,0,,,,,
Period Ending  12/31/2019,Commercial Residential - CMP (Excl Condo Associations),8750,273,79,0,0,754,623,2414830994,19623195,8127,328373521,17639761,1983434,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,4287361,211889,37819,0,291,330526,211937,1401781157978,7202247926,4075424,117085329282,6907848184,294399741,29832,29465,0,0,0,0,0,0,0,0,0,0,,,,,
Period Ending  12/31/2019,Commercial Residential - Dwelling/Fire (Condo Associations Only),4677,314,5,0,0,231,11,48381724624,144913432,4666,31648368,144869812,43620,8,8,0,0,0,0,0,0,0,0,0,0,,,,,,4287361,211889,37819,0,291,330526,211937,1401781157978,7202247926,4075424,117085329282,6907848184,294399741,29832,29465,0,0,0,0,0,0,0,0,0,0,,,,,
Period Ending  12/31/2019,Commercial Residential - Dwelling/Fire (Excl Condo Associations),984,43,17,0,0,42,29,10381178748,27126038,955,47148543,27029074,96964,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,4287361,211889,37819,0,291,330526,211937,1401781157978,7202247926,4075424,117085329282,6907848184,294399741,29832,29465,0,0,0,0,0,0,0,0,0,0,,,,,
Period Ending  12/31/2019,Personal Residential - Allied Lines,59564,2427,1148,0,0,3524,13373,8111096763,101297683,46191,7295464232,74218508,27079175,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,4287361,211889,37819,0,291,330526,211937,1401781157978,7202247926,4075424,117085329282,6907848184,294399741,29832,29465,0,0,0,0,0,0,0,0,0,0,,,,,
Period Ending  12/31/2019,Personal Residential - Allied Lines - WIND ONLY DWELLINGS,11500,434,152,0,0,341,0,4193868368,31559910,11500,0,31559910,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,4287361,211889,37819,0,291,330526,211937,1401781157978,7202247926,4075424,117085329282,6907848184,294399741,29832,29465,0,0,0,0,0,0,0,0,0,0,,,,,
Period Ending  12/31/2019,Personal Residential - Condominium Unit Owners,602126,18311,5991,0,66,35632,68542,72458951982,627323405,533584,16250096024,563481531,63841874,2355,2294,0,0,0,0,0,0,0,0,0,0,,,,,,4287361,211889,37819,0,291,330526,211937,1401781157978,7202247926,4075424,117085329282,6907848184,294399741,29832,29465,0,0,0,0,0,0,0,0,0,0,,,,,
Period Ending  12/31/2019,Personal Residential - Condominium Unit Owners - WIND ONLY,25622,753,286,0,0,1095,0,3972620470,26518543,25622,0,26518543,0,41,29,0,0,0,0,0,0,0,0,0,0,,,,,,4287361,211889,37819,0,291,330526,211937,1401781157978,7202247926,4075424,117085329282,6907848184,294399741,29832,29465,0,0,0,0,0,0,0,0,0,0,,,,,
Period Ending  12/31/2019,Personal Residential - Dwelling/Fire,403811,16054,3618,0,11,21094,28663,88588335475,539362420,375148,8207553831,515267271,24095149,9850,9681,0,0,0,0,0,0,0,0,0,0,,,,,,4287361,211889,37819,0,291,330526,211937,1401781157978,7202247926,4075424,117085329282,6907848184,294399741,29832,29465,0,0,0,0,0,0,0,0,0,0,,,,,
Period Ending  12/31/2019,Personal Residential - Dwelling/Fire - Mobile Homeowners,41604,1540,295,0,0,5628,4416,1680689868,23856240,37188,214235163,22789186,1067054,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,4287361,211889,37819,0,291,330526,211937,1401781157978,7202247926,4075424,117085329282,6907848184,294399741,29832,29465,0,0,0,0,0,0,0,0,0,0,,,,,
Period Ending  12/31/2019,Personal Residential - Dwelling/Fire - Mobile Homeowners - WIND ONLY,261,17,1,0,0,6,0,9763350,325126,261,0,325126,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,4287361,211889,37819,0,291,330526,211937,1401781157978,7202247926,4075424,117085329282,6907848184,294399741,29832,29465,0,0,0,0,0,0,0,0,0,0,,,,,
Period Ending  12/31/2019,Personal Residential - Excess Private Flood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,4287361,211889,37819,0,291,330526,211937,1401781157978,7202247926,4075424,117085329282,6907848184,294399741,29832,29465,0,0,0,0,0,0,0,0,0,0,,,,,
Period Ending  12/31/2019,Personal Residential - Farmowners,2477,54,50,0,0,67,12,1491330463,14799115,2465,9118268,14742779,56336,106,105,0,0,0,0,0,0,0,0,0,0,,,,,,4287361,211889,37819,0,291,330526,211937,1401781157978,7202247926,4075424,117085329282,6907848184,294399741,29832,29465,0,0,0,0,0,0,0,0,0,0,,,,,
Period Ending  12/31/2019,Personal Residential - Homeowners (Excl Tenant and Condo) - Owner Occupied,2092254,63771,20084,0,212,128019,81648,1055625039965,4732868160,2010606,81497277914,4564259102,168609058,17038,17020,0,0,0,0,0,0,0,0,0,0,,,,,,4287361,211889,37819,0,291,330526,211937,1401781157978,7202247926,4075424,117085329282,6907848184,294399741,29832,29465,0,0,0,0,0,0,0,0,0,0,,,,,
Period Ending  12/31/2019,Personal Residential - Homeowners (Excl Tenant and Condo) - Owner Occupied - WIND ONLY,78388,2057,746,0,0,2113,0,36605947115,228736834,78388,0,228736834,0,297,283,0,0,0,0,0,0,0,0,0,0,,,,,,4287361,211889,37819,0,291,330526,211937,1401781157978,7202247926,4075424,117085329282,6907848184,294399741,29832,29465,0,0,0,0,0,0,0,0,0,0,,,,,
Period Ending  12/31/2019,Personal Residential - Mobile Homeowners,195721,6114,1558,0,0,23302,6713,17471106173,218008939,189008,532635294,215683575,2325364,17,0,0,0,0,0,0,0,0,0,0,0,,,,,,4287361,211889,37819,0,291,330526,211937,1401781157978,7202247926,4075424,117085329282,6907848184,294399741,29832,29465,0,0,0,0,0,0,0,0,0,0,,,,,
Period Ending  12/31/2019,Personal Residential - Mobile Homeowners - WIND ONLY,2592,110,12,0,0,34,0,115948750,3111347,2592,0,3111347,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,4287361,211889,37819,0,291,330526,211937,1401781157978,7202247926,4075424,117085329282,6907848184,294399741,29832,29465,0,0,0,0,0,0,0,0,0,0,,,,,
Period Ending  12/31/2019,Personal Residential - Primary Private Flood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,4287361,211889,37819,0,291,330526,211937,1401781157978,7202247926,4075424,117085329282,6907848184,294399741,29832,29465,0,0,0,0,0,0,0,0,0,0,,,,,
Period Ending  12/31/2019,Personal Residential - Tenants,749799,99432,3680,0,2,108384,7423,16906769428,151529155,742376,534418390,149218852,2310303,88,26,0,0,0,0,0,0,0,0,0,0,,,,,,4287361,211889,37819,0,291,330526,211937,1401781157978,7202247926,4075424,117085329282,6907848184,294399741,29832,29465,0,0,0,0,0,0,0,0,0,0,,,,,
Period Ending  12/31/2019,Personal Residential - Tenants - WIND ONLY,2091,50,38,0,0,19,0,269804129,1722598,2091,0,1722598,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,4287361,211889,37819,0,291,330526,211937,1401781157978,7202247926,4075424,117085329282,6907848184,294399741,29832,29465,0,0,0,0,0,0,0,0,0,0,,,,,
