textbox14,textbox79,textbox83,textbox81,textbox48
"Quarter 4 (10/01/2011-12/31/2011), Quarter 3 (07/01/2011-09/30/2011), Quarter 2 (04/01/2011-06/30/2011), Quarter 1 (01/01/2011-03/31/2011)",All,All,All,2/16/2026 3:19:57 PM

textbox7,POLICY_TYPE_NM,PIF_TOT,CAN_TOT,NONR_TOT,CHURR_TOT,NRHURR_TOT,NEW_TOT,textbox1,textbox3,PREM_TOT,textbox4,textbox5,textbox6,PEXW_TOT,textbox9,textbox10,CLAIMS_OPENED_TOT,CLAIMS_CLOSED_TOT,CLAIMS_PENDING_TOT,CLAIMS_ADR_TOT,CLAIMS_MED_TOT,CLAIMS_ARB_TOT,CLAIMS_APP_TOT,CLAIMS_SINK_TOT,CLAIMS_SETTL_TOT,CLAIMS_OTH_TOT,SumLawsuitsClosedTot,SumLawsuitsClosedCon,SumLawsuitsOpenBegin,SumLawsuitsOpenEnd,SumLawsuitsOpenTot,textbox63,textbox64,textbox65,textbox66,textbox67,textbox68,textbox69,textbox70,textbox71,textbox72,textbox73,textbox74,textbox75,textbox76,textbox77,CLAIMS_OPENED_TOT1,CLAIMS_CLOSED_TOT1,CLAIMS_PENDING_TOT1,CLAIMS_ADR_TOT1,CLAIMS_MED_TOT1,CLAIMS_ARB_TOT1,CLAIMS_APP_TOT1,CLAIMS_SINK_TOT1,CLAIMS_SETTL_TOT1,CLAIMS_OTH_TOT1,Textbox104,Textbox158,Textbox151,Textbox140,Textbox122
Period Ending  9/30/2011,Personal Residential - Dwelling/Fire,"694,511","22,920","18,359",1,"1,797","53,097","50,327","137,033,514,137","771,825,238","644,184","14,239,653,826","727,724,109","44,101,128","1,708","1,686",,,,,,,,,,,,,,,,"6,135,455","245,031","119,956",4,"16,994","383,577","367,185","2,095,507,631,521","10,239,270,757","5,768,270","200,251,718,227","9,769,279,353","469,991,404","9,695","12,059",,,,,,,,,,,,,,,
Period Ending  9/30/2011,Personal Residential - Dwelling/Fire - Mobile Homeowners,"98,325","1,724","3,267",0,0,"5,407","2,906","4,655,511,926","65,185,441","95,419","111,977,571","64,460,713","724,728",1,1,,,,,,,,,,,,,,,,"6,135,455","245,031","119,956",4,"16,994","383,577","367,185","2,095,507,631,521","10,239,270,757","5,768,270","200,251,718,227","9,769,279,353","469,991,404","9,695","12,059",,,,,,,,,,,,,,,
Period Ending  9/30/2011,Personal Residential - Dwelling/Fire - Mobile Homeowners - WIND ONLY,679,7,27,0,0,17,0,"29,607,470","534,280",679,0,"534,280",0,0,0,,,,,,,,,,,,,,,,"6,135,455","245,031","119,956",4,"16,994","383,577","367,185","2,095,507,631,521","10,239,270,757","5,768,270","200,251,718,227","9,769,279,353","469,991,404","9,695","12,059",,,,,,,,,,,,,,,
Period Ending  9/30/2011,Personal Residential - Farmowners,"3,381",71,258,0,0,98,4,"1,673,807,955","10,910,948","3,377","1,283,427","10,905,239","5,709",1,1,,,,,,,,,,,,,,,,"6,135,455","245,031","119,956",4,"16,994","383,577","367,185","2,095,507,631,521","10,239,270,757","5,768,270","200,251,718,227","9,769,279,353","469,991,404","9,695","12,059",,,,,,,,,,,,,,,
Period Ending  9/30/2011,Personal Residential - Homeowners (Excl Tenant and Condo) - Owner Occupied,"3,507,889","124,391","70,634",0,"11,979","189,838","200,254","1,501,191,618,803","6,767,080,791","3,307,635","148,486,082,975","6,450,640,866","316,439,925","5,343","6,092",,,,,,,,,,,,,,,,"6,135,455","245,031","119,956",4,"16,994","383,577","367,185","2,095,507,631,521","10,239,270,757","5,768,270","200,251,718,227","9,769,279,353","469,991,404","9,695","12,059",,,,,,,,,,,,,,,
Period Ending  9/30/2011,Personal Residential - Homeowners (Excl Tenant and Condo) - Owner Occupied - WIND ONLY,"170,666","1,754","4,961",0,0,"5,669",0,"101,270,341,356","414,518,022","170,666",0,"414,518,022",0,250,"1,108",,,,,,,,,,,,,,,,"6,135,455","245,031","119,956",4,"16,994","383,577","367,185","2,095,507,631,521","10,239,270,757","5,768,270","200,251,718,227","9,769,279,353","469,991,404","9,695","12,059",,,,,,,,,,,,,,,
Period Ending  9/30/2011,Personal Residential - Mobile Homeowners,"300,887","6,805","4,451",2,265,"8,420","10,119","26,084,281,944","321,293,674","290,768","752,058,369","317,075,223","4,218,452",21,19,,,,,,,,,,,,,,,,"6,135,455","245,031","119,956",4,"16,994","383,577","367,185","2,095,507,631,521","10,239,270,757","5,768,270","200,251,718,227","9,769,279,353","469,991,404","9,695","12,059",,,,,,,,,,,,,,,
Period Ending  9/30/2011,Personal Residential - Mobile Homeowners - WIND ONLY,"6,781",48,167,0,0,168,0,"419,424,220","6,141,489","6,781",0,"6,141,489",0,0,0,,,,,,,,,,,,,,,,"6,135,455","245,031","119,956",4,"16,994","383,577","367,185","2,095,507,631,521","10,239,270,757","5,768,270","200,251,718,227","9,769,279,353","469,991,404","9,695","12,059",,,,,,,,,,,,,,,
Period Ending  9/30/2011,Personal Residential - Tenants,"346,663","52,072","2,384",0,196,"69,663","6,612","10,389,220,508","86,620,172","340,051","467,027,601","84,393,071","2,227,101",814,836,,,,,,,,,,,,,,,,"6,135,455","245,031","119,956",4,"16,994","383,577","367,185","2,095,507,631,521","10,239,270,757","5,768,270","200,251,718,227","9,769,279,353","469,991,404","9,695","12,059",,,,,,,,,,,,,,,
Period Ending  9/30/2011,Personal Residential - Tenants - WIND ONLY,"2,021",49,191,0,0,310,0,"160,869,510","1,381,041","2,021",0,"1,381,041",0,16,97,,,,,,,,,,,,,,,,"6,135,455","245,031","119,956",4,"16,994","383,577","367,185","2,095,507,631,521","10,239,270,757","5,768,270","200,251,718,227","9,769,279,353","469,991,404","9,695","12,059",,,,,,,,,,,,,,,
Period Ending  12/31/2011,Commercial Residential - (Apartment Buildings) - WIND ONLY,"4,834",103,66,0,0,151,0,"3,989,754,114","25,086,343","4,834",0,"25,086,343",0,0,0,,,,,,,,,,,,,,,,"6,118,559","222,093","101,851",29,"7,184","307,839","366,120","2,082,846,808,125","10,335,414,175","5,752,439","199,154,418,541","9,861,487,886","473,926,289","28,014","98,248",,,,,,,,,,,,,,,
Period Ending  12/31/2011,Commercial Residential - (Condo Associations Only) - WIND ONLY,"6,790",64,265,0,0,273,0,"46,629,571,043","184,533,114","6,790",0,"184,533,114",0,0,0,,,,,,,,,,,,,,,,"6,118,559","222,093","101,851",29,"7,184","307,839","366,120","2,082,846,808,125","10,335,414,175","5,752,439","199,154,418,541","9,861,487,886","473,926,289","28,014","98,248",,,,,,,,,,,,,,,
Period Ending  12/31/2011,Commercial Residential - (Homeowners Association) - WIND ONLY,387,3,23,0,0,24,0,"1,450,707,634","5,812,287",387,0,"5,812,287",0,0,0,,,,,,,,,,,,,,,,"6,118,559","222,093","101,851",29,"7,184","307,839","366,120","2,082,846,808,125","10,335,414,175","5,752,439","199,154,418,541","9,861,487,886","473,926,289","28,014","98,248",,,,,,,,,,,,,,,
Period Ending  12/31/2011,Commercial Residential - Allied Lines (Condo Associations Only),84,0,21,0,0,17,20,"103,958,076","601,511",64,"55,353,772","405,076","196,435",1,0,,,,,,,,,,,,,,,,"6,118,559","222,093","101,851",29,"7,184","307,839","366,120","2,082,846,808,125","10,335,414,175","5,752,439","199,154,418,541","9,861,487,886","473,926,289","28,014","98,248",,,,,,,,,,,,,,,
Period Ending  12/31/2011,Commercial Residential - Allied Lines (Excl Condo Associations),"1,060",9,60,0,0,73,40,"2,842,813,588","11,688,531","1,020","215,906,838","10,989,201","699,330",2,3,,,,,,,,,,,,,,,,"6,118,559","222,093","101,851",29,"7,184","307,839","366,120","2,082,846,808,125","10,335,414,175","5,752,439","199,154,418,541","9,861,487,886","473,926,289","28,014","98,248",,,,,,,,,,,,,,,
Period Ending  12/31/2011,Commercial Residential - CMP (Condo Associations Only),"8,133",250,838,0,0,"1,045","2,134","76,454,405,880","406,587,816","5,999","13,603,716,626","390,513,862","16,073,954",0,0,,,,,,,,,,,,,,,,"6,118,559","222,093","101,851",29,"7,184","307,839","366,120","2,082,846,808,125","10,335,414,175","5,752,439","199,154,418,541","9,861,487,886","473,926,289","28,014","98,248",,,,,,,,,,,,,,,
Period Ending  12/31/2011,Commercial Residential - CMP (Excl Condo Associations),"47,467","1,652",344,0,0,346,"6,415","15,981,560,792","86,112,505","41,052","1,428,089,712","72,275,510","13,836,994",13,12,,,,,,,,,,,,,,,,"6,118,559","222,093","101,851",29,"7,184","307,839","366,120","2,082,846,808,125","10,335,414,175","5,752,439","199,154,418,541","9,861,487,886","473,926,289","28,014","98,248",,,,,,,,,,,,,,,
Period Ending  12/31/2011,Commercial Residential - Dwelling/Fire (Condo Associations Only),"5,613",63,228,0,0,229,199,"48,979,945,167","251,618,433","5,414","768,175,300","250,200,174","1,418,259",0,0,,,,,,,,,,,,,,,,"6,118,559","222,093","101,851",29,"7,184","307,839","366,120","2,082,846,808,125","10,335,414,175","5,752,439","199,154,418,541","9,861,487,886","473,926,289","28,014","98,248",,,,,,,,,,,,,,,
Period Ending  12/31/2011,Commercial Residential - Dwelling/Fire (Excl Condo Associations),"3,425",98,87,0,0,138,175,"11,677,215,045","55,921,813","3,250","573,884,344","55,088,077","833,736",1,1,,,,,,,,,,,,,,,,"6,118,559","222,093","101,851",29,"7,184","307,839","366,120","2,082,846,808,125","10,335,414,175","5,752,439","199,154,418,541","9,861,487,886","473,926,289","28,014","98,248",,,,,,,,,,,,,,,
Period Ending  12/31/2011,Personal Residential - Allied Lines,"52,219","3,132",161,0,0,"3,022","1,636","8,225,904,569","56,453,801","50,583","2,420,649,837","49,612,654","6,841,147",0,0,,,,,,,,,,,,,,,,"6,118,559","222,093","101,851",29,"7,184","307,839","366,120","2,082,846,808,125","10,335,414,175","5,752,439","199,154,418,541","9,861,487,886","473,926,289","28,014","98,248",,,,,,,,,,,,,,,
Period Ending  12/31/2011,Personal Residential - Allied Lines - WIND ONLY DWELLINGS,"27,028",374,608,0,0,737,0,"9,291,206,877","41,157,572","27,028",0,"41,157,572",0,0,0,,,,,,,,,,,,,,,,"6,118,559","222,093","101,851",29,"7,184","307,839","366,120","2,082,846,808,125","10,335,414,175","5,752,439","199,154,418,541","9,861,487,886","473,926,289","28,014","98,248",,,,,,,,,,,,,,,
Period Ending  12/31/2011,Personal Residential - Condominium Unit Owners,"785,604","25,957","7,184",3,267,"31,642","85,970","72,399,886,052","618,235,644","699,634","15,922,372,916","556,074,287","62,161,357","5,450","28,797",,,,,,,,,,,,,,,,"6,118,559","222,093","101,851",29,"7,184","307,839","366,120","2,082,846,808,125","10,335,414,175","5,752,439","199,154,418,541","9,861,487,886","473,926,289","28,014","98,248",,,,,,,,,,,,,,,
Period Ending  12/31/2011,Personal Residential - Condominium Unit Owners - WIND ONLY,"56,345",433,"1,573",0,0,"1,414",0,"9,782,338,880","49,637,935","56,345",0,"49,637,935",0,41,365,,,,,,,,,,,,,,,,"6,118,559","222,093","101,851",29,"7,184","307,839","366,120","2,082,846,808,125","10,335,414,175","5,752,439","199,154,418,541","9,861,487,886","473,926,289","28,014","98,248",,,,,,,,,,,,,,,
Period Ending  12/31/2011,Personal Residential - Dwelling/Fire,"700,633","20,472","15,857",0,"1,173","42,497","50,362","138,615,553,789","787,902,312","650,271","14,268,833,139","743,598,836","44,303,475",239,597,,,,,,,,,,,,,,,,"6,118,559","222,093","101,851",29,"7,184","307,839","366,120","2,082,846,808,125","10,335,414,175","5,752,439","199,154,418,541","9,861,487,886","473,926,289","28,014","98,248",,,,,,,,,,,,,,,
Period Ending  12/31/2011,Personal Residential - Dwelling/Fire - Mobile Homeowners,"97,233","1,617","3,908",0,0,"4,433","2,885","4,611,535,446","65,065,343","94,348","110,948,577","64,352,307","713,036",0,0,,,,,,,,,,,,,,,,"6,118,559","222,093","101,851",29,"7,184","307,839","366,120","2,082,846,808,125","10,335,414,175","5,752,439","199,154,418,541","9,861,487,886","473,926,289","28,014","98,248",,,,,,,,,,,,,,,
Period Ending  12/31/2011,Personal Residential - Dwelling/Fire - Mobile Homeowners - WIND ONLY,662,3,25,0,0,11,0,"28,802,940","529,118",662,0,"529,118",0,0,0,,,,,,,,,,,,,,,,"6,118,559","222,093","101,851",29,"7,184","307,839","366,120","2,082,846,808,125","10,335,414,175","5,752,439","199,154,418,541","9,861,487,886","473,926,289","28,014","98,248",,,,,,,,,,,,,,,
Period Ending  12/31/2011,Personal Residential - Farmowners,"3,155",71,242,0,0,87,3,"1,581,084,337","10,589,124","3,152","1,148,427","10,584,380","4,744",3,3,,,,,,,,,,,,,,,,"6,118,559","222,093","101,851",29,"7,184","307,839","366,120","2,082,846,808,125","10,335,414,175","5,752,439","199,154,418,541","9,861,487,886","473,926,289","28,014","98,248",,,,,,,,,,,,,,,
Period Ending  12/31/2011,Personal Residential - Homeowners (Excl Tenant and Condo) - Owner Occupied,"3,495,864","110,808","58,949",0,"5,682","158,949","199,331","1,493,194,473,806","6,849,497,780","3,296,533","148,550,277,847","6,529,176,651","320,321,129","19,763","63,454",,,,,,,,,,,,,,,,"6,118,559","222,093","101,851",29,"7,184","307,839","366,120","2,082,846,808,125","10,335,414,175","5,752,439","199,154,418,541","9,861,487,886","473,926,289","28,014","98,248",,,,,,,,,,,,,,,
Period Ending  12/31/2011,Personal Residential - Homeowners (Excl Tenant and Condo) - Owner Occupied - WIND ONLY,"169,231","1,653","3,958",0,0,"3,429",0,"100,376,815,234","415,521,193","169,231",0,"415,521,193",0,195,933,,,,,,,,,,,,,,,,"6,118,559","222,093","101,851",29,"7,184","307,839","366,120","2,082,846,808,125","10,335,414,175","5,752,439","199,154,418,541","9,861,487,886","473,926,289","28,014","98,248",,,,,,,,,,,,,,,
Period Ending  12/31/2011,Personal Residential - Mobile Homeowners,"295,998","7,679","5,592",25,26,"8,369","10,078","25,711,825,336","319,012,335","285,920","750,248,314","314,835,949","4,176,386",5,6,,,,,,,,,,,,,,,,"6,118,559","222,093","101,851",29,"7,184","307,839","366,120","2,082,846,808,125","10,335,414,175","5,752,439","199,154,418,541","9,861,487,886","473,926,289","28,014","98,248",,,,,,,,,,,,,,,
Period Ending  12/31/2011,Personal Residential - Mobile Homeowners - WIND ONLY,"6,674",31,165,0,0,89,0,"413,172,790","6,132,443","6,674",0,"6,132,443",0,0,0,,,,,,,,,,,,,,,,"6,118,559","222,093","101,851",29,"7,184","307,839","366,120","2,082,846,808,125","10,335,414,175","5,752,439","199,154,418,541","9,861,487,886","473,926,289","28,014","98,248",,,,,,,,,,,,,,,
Period Ending  12/31/2011,Personal Residential - Tenants,"348,091","47,574","1,565",1,36,"50,748","6,872","10,344,348,300","86,366,164","341,219","484,812,893","84,019,857","2,346,307","2,291","3,996",,,,,,,,,,,,,,,,"6,118,559","222,093","101,851",29,"7,184","307,839","366,120","2,082,846,808,125","10,335,414,175","5,752,439","199,154,418,541","9,861,487,886","473,926,289","28,014","98,248",,,,,,,,,,,,,,,
Period Ending  12/31/2011,Personal Residential - Tenants - WIND ONLY,"2,029",47,132,0,0,116,0,"159,928,430","1,351,060","2,029",0,"1,351,060",0,10,81,,,,,,,,,,,,,,,,"6,118,559","222,093","101,851",29,"7,184","307,839","366,120","2,082,846,808,125","10,335,414,175","5,752,439","199,154,418,541","9,861,487,886","473,926,289","28,014","98,248",,,,,,,,,,,,,,,

